51,8531753596776
41,184240895913
34,4553854943392
30,7278833153035
28,4894530079856
27,1008267786907
26,2223136991446
25,6668302042919
25,3489620926572
25,2011976693696
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
25,1545977864888
